Customer ID,RFM_Segment
8710-YGLWG,Lost
3199-XGZCY,Lost
3785-KTYSH,Loyal Customers
4063-EIKNQ,At Risk
6993-YCOBK,Champions
5206-HPJKM,At Risk
8393-JMVMB,Lost
6036-TTFYU,At Risk
2550-AEVRU,Loyal Customers
0969-RGKCU,Loyal Customers
0378-CJKPV,Champions
1703-MGIAB,At Risk
4311-QTTAI,At Risk
4318-RAJVY,Lost
3612-YUNGG,Champions
2254-DLXRI,Lost
5062-CJJKH,Loyal Customers
9028-LIHRP,Champions
1053-MXTTK,Champions
1530-ZTDOZ,Loyal Customers
1301-LOPVR,Loyal Customers
0853-TWRVK,Champions
6212-ATMLK,Loyal Customers
8200-LGKSR,Champions
0670-ANMUU,Loyal Customers
6897-RWMUB,Champions
6999-CHVCF,Loyal Customers
6134-KWTBV,Loyal Customers
1077-HUUJM,Lost
0895-LNKRC,At Risk
8417-GSODA,Loyal Customers
5171-EPLKN,At Risk
4452-QIIEB,Lost
7820-ZYGNY,Loyal Customers
9677-AVKED,Loyal Customers
2227-JRSJX,At Risk
9847-HNVGP,At Risk
6696-YDAYZ,Loyal Customers
8980-WQFWL,Loyal Customers
6506-EYCNH,Loyal Customers
4634-JLRJT,Lost
9501-UKKNL,Loyal Customers
2560-QTSBS,Champions
4795-WRNVT,Loyal Customers
6080-TCMYC,Loyal Customers
7860-UXCRM,Champions
6357-JJPQT,Lost
2292-XQWSV,Loyal Customers
9552-TGUZV,Loyal Customers
9643-YBLUR,At Risk
8734-FNWVH,Loyal Customers
9447-YPTBX,Loyal Customers
9026-LHEVG,Lost
7011-CVEUC,Loyal Customers
7925-PNRGI,Champions
1552-CZCLL,Loyal Customers
3038-PQIUY,Loyal Customers
9313-CDOGY,Loyal Customers
8148-BPLZQ,At Risk
2623-DRYAM,Loyal Customers
9987-LUTYD,At Risk
4488-KQFDT,Loyal Customers
5693-PIPCS,Loyal Customers
0491-KAPQG,At Risk
8039-EQPIM,Champions
3209-ZPKFI,Loyal Customers
6479-VDGRK,Loyal Customers
3569-JFODW,Champions
1591-XWLGB,Champions
0396-UKGAI,At Risk
3243-ZHOHY,At Risk
5186-EJEGL,Lost
7527-QNRUS,Loyal Customers
2203-GHNWN,Loyal Customers
5296-PSYVW,Champions
6319-QSUSR,At Risk
0487-CRLZF,Loyal Customers
9451-WLYRI,Loyal Customers
8219-VYBVI,Loyal Customers
1991-VOPLL,Lost
9738-QLWTP,Loyal Customers
9419-IPPBE,Champions
0174-QRVVY,Loyal Customers
8106-GWQOK,Loyal Customers
8751-EDEKA,Loyal Customers
6878-GGDWG,Loyal Customers
8450-LUGUK,Loyal Customers
3604-WLABM,At Risk
0795-GMVQO,Champions
2259-OUUSZ,Lost
1142-IHLOO,Loyal Customers
4633-MKHYU,Lost
6257-RJOHI,Lost
1545-JFUML,Champions
1353-GHZOS,Loyal Customers
2587-EKXTS,Loyal Customers
5442-BXVND,Loyal Customers
9753-OYLBX,Lost
2364-UFROM,Loyal Customers
6656-JWRQX,Lost
6473-ULUHT,Loyal Customers
7688-AWMDX,Champions
2842-BCQGE,Loyal Customers
7244-QWYHG,Loyal Customers
5312-UXESG,Loyal Customers
2150-WLKUW,Loyal Customers
7159-FVYPK,At Risk
7032-LMBHI,Loyal Customers
6088-BXMRG,Loyal Customers
4821-SJHJV,Loyal Customers
7346-MEDWM,Loyal Customers
1137-DGOWI,Champions
3812-LRZIR,At Risk
9483-GCPWE,Lost
4227-OJHAL,Champions
9220-CXRSC,Champions
4993-JCRGJ,At Risk
9537-JALFH,Champions
6698-OXETB,At Risk
2103-ZRXFN,Lost
3724-BSCVH,At Risk
4877-TSOFF,Champions
9209-NWPGU,Loyal Customers
7306-YDSOI,Champions
0655-YDGFJ,At Risk
8468-EHYJA,Loyal Customers
6823-SIDFQ,At Risk
1097-FSPVW,Loyal Customers
8328-SKJNO,At Risk
7010-ZMVBF,Loyal Customers
5201-CBWYG,Loyal Customers
6352-GIGGQ,Loyal Customers
3635-QQRQD,Loyal Customers
2897-DOVND,Lost
3082-YVEKW,Loyal Customers
0191-EQUUH,At Risk
3489-HHPFY,At Risk
2926-JEJJC,Lost
4950-BDEUX,At Risk
5789-LDFXO,At Risk
0508-OOLTO,At Risk
2984-TBYKU,Champions
9822-WMWVG,Loyal Customers
9040-KZVWO,At Risk
1548-ARAGG,At Risk
6339-RZCBJ,Loyal Customers
2522-AHJXR,Champions
0412-UCCNP,Loyal Customers
1816-FLZDK,Lost
7096-UCLNH,Lost
4615-PIVVU,Loyal Customers
8885-QSQBX,Lost
8617-ENBDS,Lost
9385-NXKDA,Champions
0430-IHCDJ,At Risk
6674-KVJHG,Lost
1814-DKOLC,Lost
9351-HXDMR,Champions
3537-HPKQT,Champions
2129-ALKBS,Loyal Customers
5821-MMEIL,Champions
6968-URWQU,Champions
4742-TXUEX,Loyal Customers
9631-XEYKE,Lost
1335-MXCSE,Champions
8873-TMKGR,At Risk
8800-JOOCF,At Risk
1469-LBJQJ,Champions
0064-YIJGF,Loyal Customers
2386-OWURY,Loyal Customers
0310-VQXAM,Lost
3453-RTHJQ,Lost
6278-FEPBZ,Lost
4280-DLSHD,At Risk
1508-DFXCU,At Risk
7868-BGSZA,Champions
2800-QQUSO,Loyal Customers
7973-DZRKH,Loyal Customers
7698-YFGEZ,Lost
9773-PEQBZ,At Risk
7785-RDVIG,At Risk
9602-WCXPI,At Risk
2903-YYTBW,Lost
3620-MWJNE,Lost
8573-JGCZW,At Risk
6837-HAEVO,Champions
6701-YVNQG,Champions
9504-YAZWB,Loyal Customers
8819-ZBYNA,Champions
6174-NRBTZ,At Risk
6137-NICCO,Loyal Customers
9065-ZCPQX,Champions
6402-EJMWF,Lost
3620-EHIMZ,Loyal Customers
3213-VVOLG,Loyal Customers
6870-ECSHE,Lost
8747-UDCOI,Champions
4626-OZDTJ,Champions
9169-BSVIN,At Risk
8194-PEEBY,At Risk
6872-HXFNF,Champions
7714-YXSMB,At Risk
8387-UGUSU,Loyal Customers
1194-HVAIF,Loyal Customers
1767-TGTKO,Lost
8439-LTUGF,Lost
8805-JNRAZ,Lost
6418-HNFED,Loyal Customers
0206-OYVOC,Loyal Customers
7291-CDTMJ,Lost
7128-GGCNO,Loyal Customers
0237-YFUTL,Champions
7691-KGKGP,Champions
6710-HSJRD,Champions
3675-EQOZA,Lost
0840-DCNZE,Loyal Customers
1732-FEKLD,Loyal Customers
9862-KJTYK,Lost
0479-HMSWA,At Risk
5854-KSRBJ,Champions
0365-BZUWY,At Risk
5701-SVCWR,Lost
3129-AAQOU,Loyal Customers
4922-CVPDX,Loyal Customers
1357-BIJKI,Champions
1099-BTKWT,Champions
2018-PZKMU,Loyal Customers
7340-KEFQE,Loyal Customers
4570-QHXHL,Lost
7392-YYPYJ,At Risk
2223-GDSHL,Champions
9470-RTWDV,Loyal Customers
2176-OSJUV,Champions
9348-YVOMK,Lost
8104-OSKWT,At Risk
4521-YEEHE,Loyal Customers
4090-KPJIP,Lost
2592-HODOV,At Risk
7995-ZHHNZ,Loyal Customers
3824-RHKVR,At Risk
5989-AXPUC,Champions
4979-HPRFL,Loyal Customers
8590-OHDIW,Loyal Customers
8015-IHCGW,Champions
2332-TODQS,Loyal Customers
8008-OTEZX,Loyal Customers
2773-OVBPK,Champions
5999-LCXAO,Lost
5206-XZZQI,Loyal Customers
4803-LBYPN,Loyal Customers
2139-FQHLM,At Risk
1093-YSWCA,Lost
3882-IYOIJ,Champions
8749-TZYEC,Loyal Customers
1755-FZQEC,Loyal Customers
3115-JPJDD,Champions
5600-KTXFM,At Risk
6339-TBELP,Loyal Customers
7964-YESJC,Loyal Customers
9938-ZREHM,Loyal Customers
7950-XWOVN,Lost
4647-MUZON,Loyal Customers
9702-AIUJO,Champions
8849-PRIQJ,Champions
8851-RAGOV,Loyal Customers
5396-IZEPB,Lost
1729-VLAZJ,Lost
8285-ABVLB,Loyal Customers
0701-TJSEF,Lost
5712-VBOXD,Lost
6629-LADHQ,Lost
1559-DTODC,Lost
4797-MIWUM,Lost
4537-CIBHB,At Risk
4324-AHJKS,Lost
4355-CVPVS,Champions
4495-LHSSK,At Risk
5915-ANOEI,Champions
9861-PDSZP,Loyal Customers
6704-UTUKK,Loyal Customers
2019-HDCZY,Champions
8788-DOXSU,Loyal Customers
7404-JLKQG,Lost
7421-ZLUPA,Lost
3274-NSDWE,Loyal Customers
2632-IVXVF,Champions
8915-NNTRC,Champions
5914-GXMDA,Loyal Customers
7463-IFMQU,Champions
2920-RNCEZ,At Risk
2541-YGPKE,Champions
5382-TEMLV,Loyal Customers
3441-CGZJH,Champions
9592-ERDKV,Loyal Customers
4778-IZARL,Champions
0432-CAJZV,Lost
7008-LZVOZ,Champions
9365-CSLBQ,Loyal Customers
5884-FBCTL,Champions
6242-FEGFD,Champions
6194-HBGQN,Loyal Customers
7634-WSWDB,Lost
6986-IXNDM,At Risk
2987-BJXIK,Loyal Customers
9769-TSBZE,Loyal Customers
1395-WSWXR,At Risk
6023-GSSXW,Loyal Customers
6752-APNJL,Champions
7446-KQISO,Loyal Customers
9823-EALYC,Champions
0582-AVCLN,Loyal Customers
5803-NQJZO,Champions
2607-DHDAK,Champions
1073-XXCZD,Loyal Customers
0743-HRVFF,Loyal Customers
4006-HKYHO,Loyal Customers
3727-JEZTU,Lost
8143-ETQTI,Loyal Customers
9667-TKTVZ,Lost
8570-KLJYJ,Loyal Customers
7754-IXRMC,Lost
9473-CBZOP,At Risk
2969-WGHQO,At Risk
5863-OOKCL,Lost
1686-STUHN,Loyal Customers
1329-VHWNP,Lost
0266-GMEAO,Champions
5574-NXZIU,Loyal Customers
0019-GFNTW,Loyal Customers
4256-ZWTZI,Lost
8309-PPCED,Champions
5196-WPYOW,Loyal Customers
4608-LCIMN,At Risk
1485-YDHMM,Loyal Customers
4054-CUMIA,Loyal Customers
0603-TPMIB,Loyal Customers
2525-GVKQU,Loyal Customers
8161-QYMTT,Lost
9581-GVBXT,Loyal Customers
5862-BRIXZ,Loyal Customers
5404-GGUKR,Lost
2126-GSEGL,Champions
0440-QEXBZ,Loyal Customers
2434-EEVDB,Champions
6762-QVYJO,Champions
8152-VETUR,Champions
4676-WLUHT,Loyal Customers
7980-MHFLQ,Champions
0757-WCUUZ,Loyal Customers
1629-DQQVB,At Risk
0374-AACSZ,Lost
4872-VXRIL,Loyal Customers
9140-CZQZZ,Champions
3423-HHXAO,At Risk
9938-TKDGL,Champions
6537-QLGEX,At Risk
3160-TYXLT,Loyal Customers
1325-USMEC,Champions
5606-AMZBO,Loyal Customers
6199-IPCAO,Loyal Customers
5640-CAXOA,At Risk
2235-EZAIK,Champions
3847-BAERP,Lost
1453-RZFON,Lost
8263-OKETD,At Risk
0670-KDOMA,Lost
2476-YGEFM,At Risk
8687-BAFGU,Lost
0641-EVBOJ,Lost
0829-XXPLX,At Risk
9974-JFBHQ,Loyal Customers
6624-JDRDS,Lost
0608-JDVEC,Loyal Customers
9780-FKVVF,Lost
1919-RTPQD,At Risk
5214-NLTIT,Champions
3345-PBBFH,At Risk
5055-BRMNE,Champions
2190-PHBHR,Champions
2650-GYRYL,Loyal Customers
5208-FVQKB,Champions
7184-LRUUR,At Risk
6627-CFOSN,Loyal Customers
3982-JGSFD,At Risk
1574-DYCWE,Loyal Customers
7247-XOZPB,Loyal Customers
2466-FCCPT,Loyal Customers
6211-WWLTF,Champions
4826-TZEVA,Loyal Customers
6016-NXBNJ,At Risk
9138-EFSMO,Loyal Customers
4632-XJMEX,Loyal Customers
2716-GFZOR,Champions
3724-UCSHY,At Risk
8626-XHBIE,Loyal Customers
3192-LNKRK,Champions
4439-YRNVD,Lost
2208-UGTGR,Loyal Customers
3005-TYFRD,Champions
8670-MEFCP,Champions
3079-BCHLN,Loyal Customers
7777-UNYHB,At Risk
2969-VAPYH,Loyal Customers
7181-OQCUT,At Risk
8474-UMLNT,At Risk
9142-XMYJH,At Risk
2649-HWLYB,Champions
5214-CHIWJ,At Risk
2465-BLLEU,Lost
1685-VAYJF,At Risk
8874-EJNSR,Loyal Customers
5049-MUBWG,At Risk
0769-MURVM,Champions
9253-VIFJQ,Champions
7030-FZTFM,Champions
9741-YLNTD,Lost
5120-ZBLAI,Loyal Customers
1194-BHJYC,Loyal Customers
0906-QVPMS,Champions
1905-OEILC,Lost
7858-GTZSP,At Risk
6248-BSHKG,Champions
4685-TFLLS,At Risk
3470-BTGQO,At Risk
1209-VFFOC,Champions
4553-DVPZG,Champions
6917-IAYHD,Lost
8620-RJPZN,Lost
7572-KPVKK,Loyal Customers
2642-MAWLJ,Champions
7103-ZGVNT,Champions
2027-WKXMW,Champions
7137-NAXML,At Risk
2428-ZMCTB,Lost
2961-VNFKL,Loyal Customers
6963-KQYQB,Loyal Customers
5934-RMPOV,At Risk
1207-BLKSA,Loyal Customers
8316-BBQAY,Loyal Customers
1166-PQLGG,Champions
3146-JTQHR,At Risk
4291-YZODP,Lost
6427-FEFIG,Loyal Customers
0017-IUDMW,Champions
8706-HRADD,At Risk
9955-QOPOY,Champions
4385-ZKVNW,Loyal Customers
9031-ZVQPT,Champions
2990-IAJSV,Loyal Customers
9027-YFHQJ,Lost
5176-LDKUH,Loyal Customers
4644-OBGFZ,Loyal Customers
7926-IJOOU,Lost
6480-YAGIY,Loyal Customers
4029-HPFVY,Lost
7602-DBTOU,Loyal Customers
5345-BMKWB,At Risk
5457-COLHT,Champions
7998-WNZEM,Loyal Customers
4664-NJCMS,Loyal Customers
0307-BCOPK,At Risk
2542-HYGIQ,Lost
5016-LIPDW,Loyal Customers
6481-LXPWL,Loyal Customers
6124-ACRHJ,Lost
9362-MWODR,Loyal Customers
9975-GPKZU,At Risk
9625-RZFUK,Loyal Customers
5153-LXKDT,Champions
5161-UBZXI,Champions
1020-JPQOW,Champions
7919-ZODZZ,At Risk
0565-JUPYD,Loyal Customers
6867-ACCZI,At Risk
5939-XAIXZ,At Risk
9054-FOWNV,Loyal Customers
8207-VVMYB,Loyal Customers
9732-EQMWY,Loyal Customers
5269-NRGDP,Loyal Customers
6195-MELTI,Loyal Customers
2121-JAFOM,Champions
1227-UDMZR,Champions
5198-HQAEN,Loyal Customers
2167-FQSTQ,Champions
2819-GWENI,Loyal Customers
3572-UUHRS,Loyal Customers
2692-PFYTJ,Lost
5955-EPOAZ,Lost
6821-JPCDC,Champions
8815-LMFLX,Loyal Customers
9135-HSWOC,Champions
8582-KRHPJ,At Risk
5811-IWXYM,Loyal Customers
1506-YJTYT,Champions
4123-DVHPH,At Risk
2228-BZDEE,Loyal Customers
2789-CZANW,Champions
7596-LDUXP,At Risk
2192-OZITF,Loyal Customers
5651-CPDND,At Risk
1131-ALZWV,At Risk
7729-XBTWX,Champions
9134-WYRVP,Loyal Customers
3284-SVCRO,Loyal Customers
9732-OUYRN,Loyal Customers
0559-CKHUS,Loyal Customers
2931-SVLTV,Champions
7504-UWHNB,At Risk
2582-FFFZR,At Risk
8908-NMQTX,Loyal Customers
1431-AIDJQ,Loyal Customers
6288-LBEAR,At Risk
8413-YNHNV,Loyal Customers
5808-TOTXO,Lost
4369-NYSCF,Loyal Customers
6333-YDVLT,Loyal Customers
5324-KTGCG,Champions
7394-LWLYN,Lost
6873-UDNLD,Loyal Customers
2700-LUEVA,Lost
0958-YHXGP,Lost
1101-SSWAG,At Risk
5743-KHMNA,Loyal Customers
4194-FJARJ,Loyal Customers
5325-UWTWJ,Loyal Customers
3969-GYXEL,At Risk
6992-TKNYO,Loyal Customers
4468-YDOVK,Lost
2200-DSAAL,Loyal Customers
4302-ZYFEL,Champions
9351-LZYGF,Loyal Customers
4366-CTOUZ,Loyal Customers
1518-OMDIK,Loyal Customers
6671-NGWON,Lost
0595-ITUDF,Loyal Customers
1955-IBMMB,Loyal Customers
0096-BXERS,At Risk
3806-YAZOV,Lost
7998-ZLXWN,At Risk
6253-WRFHY,At Risk
9133-AYJZG,At Risk
8680-CGLTP,At Risk
8430-TWCBX,Loyal Customers
5018-GWURO,Champions
6741-QRLUP,Loyal Customers
4737-HOBAX,Champions
8200-KLNYW,Loyal Customers
3372-CDXFJ,Loyal Customers
4781-ZXYGU,At Risk
7632-YUTXB,Loyal Customers
2718-YSKCS,Champions
9896-UYMIE,Loyal Customers
0853-NWIFK,Loyal Customers
8212-CRQXP,Loyal Customers
6980-CDGFC,Loyal Customers
7691-XVTZH,Champions
2520-SGTTA,At Risk
1088-CNNKB,Champions
1930-BZLHI,At Risk
5868-YTYKS,Lost
3525-DVKFN,At Risk
1482-OXZSY,Loyal Customers
0377-JBKKT,Loyal Customers
5778-BVOFB,Lost
3373-YZZYM,At Risk
0228-MAUWC,At Risk
7663-YJHSN,Champions
4915-BFSXL,Champions
3086-RUCRN,Loyal Customers
5215-LNLDJ,At Risk
0257-KXZGU,Champions
1307-ATKGB,At Risk
3714-XPXBW,Loyal Customers
1850-AKQEP,Lost
2824-DXNKN,Champions
0848-ZGQIJ,Loyal Customers
3621-CHYVB,Loyal Customers
8042-RNLKO,Loyal Customers
5372-FBKBN,At Risk
0420-TXVSG,Champions
6217-TOWGS,Loyal Customers
1045-LTCYT,At Risk
1544-JJMYL,At Risk
4636-JGAAI,Champions
6874-SGLHU,Loyal Customers
5951-AOFIH,Loyal Customers
3059-NGMXB,Loyal Customers
8652-YHIYU,At Risk
5278-PNYOX,Loyal Customers
3486-HOOGQ,Champions
5061-PBXFW,Loyal Customers
8630-FJLIB,At Risk
3891-NLXJB,At Risk
4749-OJKQU,Lost
0577-WHMEV,At Risk
5453-AXEPF,Loyal Customers
3639-XJHKQ,At Risk
3716-LRGXK,Loyal Customers
2263-SFSQZ,Loyal Customers
9950-MTGYX,Loyal Customers
3397-AVTKU,Loyal Customers
4825-FUREZ,Champions
2672-OJQZP,Lost
3134-DSHVC,Loyal Customers
7821-DPRQE,Champions
2001-EWBQU,Loyal Customers
6695-AMZUF,Loyal Customers
8410-BGQXN,Lost
1619-YWUBB,Loyal Customers
7611-YKYTC,Loyal Customers
0365-GXEZS,Loyal Customers
0082-OQIQY,At Risk
3606-SBKRY,At Risk
0667-NSRGI,Loyal Customers
6893-ODYYE,Loyal Customers
8242-JSVBO,Lost
9541-ZPSEA,Champions
1139-WUOAH,Loyal Customers
4693-VWVBO,Lost
6937-GCDGQ,At Risk
0988-JRWWP,Lost
5075-JSDKI,Loyal Customers
8644-XYTSV,Loyal Customers
3873-WOSBC,Loyal Customers
7465-ZZRVX,Lost
7975-JMZNT,Champions
7251-XFOIL,Loyal Customers
4116-IQRFR,Lost
8259-DZLIZ,Champions
7853-WNZSY,Lost
3120-FAZKD,Champions
8606-OEGQZ,At Risk
0225-ZORZP,Lost
9489-JMTTN,Champions
0967-BMLBD,Loyal Customers
2830-LEWOA,Champions
5006-MXVRN,At Risk
8327-WKMIE,At Risk
6917-FIJHC,Champions
7797-EJMDP,Lost
3530-VWVGU,At Risk
6368-NWMCE,Loyal Customers
3633-CDBUW,At Risk
3956-MGXOG,At Risk
9274-UARKJ,At Risk
4077-HWUYD,Champions
0103-CSITQ,Champions
8671-KKKOS,Loyal Customers
7305-ZWMAJ,Loyal Customers
6578-KRMAW,Loyal Customers
4860-IJUDE,At Risk
9688-YGXVR,Loyal Customers
1945-XISKS,Champions
5360-LJCNJ,Champions
2607-FBDFF,Lost
1100-DDVRV,At Risk
6728-WYQBC,Lost
7216-KAOID,Champions
6145-NNPNO,Lost
5339-TJFEK,Champions
2074-GUHPQ,At Risk
4625-XMOYM,Champions
5827-MWCZK,Champions
1385-TQOZW,Lost
5914-XRFQB,Loyal Customers
4329-YPDDQ,At Risk
4804-NCPET,Loyal Customers
5944-UGLLK,Loyal Customers
7787-BNTZM,Lost
2252-ISRNH,Loyal Customers
9415-TPKRV,Lost
5322-TEUJK,Champions
1866-DIOQZ,Champions
8375-KVTHK,Champions
2697-NQBPF,Loyal Customers
3709-OIJEA,At Risk
1386-ZIKUV,Lost
0599-XNYDO,At Risk
6377-WHAOX,Champions
6855-VLGOS,Champions
8746-OQQRW,Lost
3181-MIZBN,At Risk
7766-CLTIC,At Risk
5650-YLIBA,Loyal Customers
0825-CPPQH,Loyal Customers
9084-OAYKL,Loyal Customers
6122-LJADA,Champions
2400-XIWIO,Champions
7569-NMZYQ,Champions
5201-USSQZ,Loyal Customers
2105-PHWON,Loyal Customers
1494-EJZDW,At Risk
8003-EWNDZ,Lost
1897-RCFUM,Loyal Customers
9256-JTBNZ,At Risk
2211-RMNHO,Champions
2432-TFSMK,At Risk
4929-ROART,At Risk
1834-ABKHQ,Loyal Customers
1741-WTPON,Champions
3932-IJWDZ,Loyal Customers
1240-HCBOH,Loyal Customers
3594-KADLU,At Risk
3796-ENZGF,Champions
1734-ZMNTZ,At Risk
2853-CWQFQ,Lost
0813-TAXXS,Loyal Customers
2519-TWKFS,Loyal Customers
0626-QXNGV,Champions
6723-CEGQI,Loyal Customers
4732-RRJZC,At Risk
9499-XPZXM,Champions
4338-EYCER,Loyal Customers
3007-FDPEA,Lost
8513-OLYGY,Champions
0311-QYWSS,Lost
8705-DWKTI,Loyal Customers
3680-CTHUH,Loyal Customers
1202-KKGFU,Loyal Customers
6112-KTHFQ,Lost
1852-XEMDW,At Risk
1820-DJFPH,Champions
9426-SXNHE,Lost
9068-FHQHD,Loyal Customers
1269-FOYWN,Loyal Customers
9895-VFOXH,Lost
1230-QAJDW,Lost
5701-ZIKJE,At Risk
5032-MIYKT,Lost
7396-VJUZB,At Risk
9717-QEBGU,Lost
5172-RKOCB,Loyal Customers
6509-TSGWN,Loyal Customers
3178-CIFOT,At Risk
4530-NDRKU,Loyal Customers
5985-TBABQ,Loyal Customers
9800-ONTFE,Loyal Customers
6743-HHQPF,Loyal Customers
8455-HIRAQ,Lost
6616-AALSR,Champions
9415-ZNBSX,Champions
4018-KJYUY,At Risk
3884-UEBXB,Champions
8780-RSYYU,At Risk
5537-UXXVS,At Risk
1791-PQHBB,Lost
8701-DGLVH,Loyal Customers
8741-LQOBK,Loyal Customers
8082-GHXOP,At Risk
0980-FEXWF,Loyal Customers
3011-WQKSZ,At Risk
8218-FFJDS,Champions
9360-OMDZZ,At Risk
0345-XMMUG,Champions
2832-SCUCO,Lost
7036-ZZKBD,Champions
0265-PSUAE,Loyal Customers
0463-TXOAK,Loyal Customers
0594-UFTUL,At Risk
9509-MPYOD,At Risk
9128-CPXKI,Loyal Customers
0129-KPTWJ,Champions
5855-EIBDE,Champions
5365-LLFYV,Lost
1928-BXYIV,Lost
5760-FXFVO,Lost
0961-ZWLVI,Loyal Customers
5181-OABFK,Champions
7816-VGHTO,At Risk
5871-DGTXZ,At Risk
7550-WIQVA,Champions
7544-ZVIKX,Champions
0016-QLJIS,Champions
7508-DQAKK,Loyal Customers
5176-OLSKT,Champions
9356-AXGMP,Champions
3556-BVQGL,At Risk
7581-EBBOU,Loyal Customers
5073-RZGBK,Champions
2192-CKRLV,Loyal Customers
3154-HMWUU,Champions
6119-SPUDB,At Risk
6522-OIQSX,Champions
8748-HFWBO,At Risk
1052-QJIBV,Loyal Customers
1319-YLZJG,Loyal Customers
0723-FDLAY,Loyal Customers
3050-RLLXC,Champions
9298-WGMRW,Champions
3088-LHEFH,At Risk
8544-JNBOX,Loyal Customers
6681-ZSEXG,Champions
6116-RFVHN,Champions
8884-FEEWR,Loyal Customers
3125-RAHBV,At Risk
0373-AIVNJ,Lost
1682-VCOIO,At Risk
2072-ZVJJX,Champions
8849-AYPTR,Loyal Customers
9518-IMLHK,Loyal Customers
3646-ITDGM,Loyal Customers
3569-VLDHH,Loyal Customers
8224-KDLKN,Champions
4001-TSBTV,Champions
8727-XDPUD,At Risk
1043-UXOVO,Loyal Customers
1064-FBXNK,At Risk
2878-DHMIN,Loyal Customers
7762-ONLJY,At Risk
5795-BKOYE,Champions
7402-PWYJJ,Loyal Customers
0018-NYROU,Lost
7501-VTYLJ,Lost
7608-RGIRO,Loyal Customers
0480-BIXDE,Loyal Customers
5895-QSXOD,Lost
9814-AOUDH,Loyal Customers
6175-IRFIT,Lost
1622-HSHSF,Lost
6749-UTDVX,Loyal Customers
5542-DHSXL,Lost
9102-OXKFY,Loyal Customers
7808-DVWEP,At Risk
2284-VFLKH,Champions
0366-NQSHS,Lost
3807-BPOMJ,Champions
3892-NXAZG,Champions
4182-BGSIQ,At Risk
0988-AADSA,Champions
9972-NKTFD,At Risk
3717-LNXKW,Loyal Customers
5734-EJKXG,Loyal Customers
2207-RYYRL,Loyal Customers
6729-FZWSY,Loyal Customers
9695-IDRZR,Loyal Customers
8144-DGHXP,Loyal Customers
7814-LEEVE,At Risk
8631-WUXGY,Loyal Customers
5906-DVAPM,Champions
6654-QGBZZ,Lost
5641-DMBFJ,Champions
9200-NLNPD,Champions
2664-XJZNO,Champions
0921-OHLVP,At Risk
8350-NYMVI,At Risk
1600-DILPE,At Risk
0536-ESJEP,Champions
4654-GGUII,At Risk
6478-HRRCZ,Champions
8510-BBWMU,Loyal Customers
6857-TKDJV,Champions
2360-RDGRO,Champions
0584-BJQGZ,At Risk
1360-XFJMR,Champions
9058-MJLZC,At Risk
0902-XKXPN,Loyal Customers
5177-RVZNU,At Risk
0056-EPFBG,Loyal Customers
8993-IZEUX,Lost
8190-ZTQFB,Loyal Customers
0931-MHTEM,Loyal Customers
0440-UEDAI,Loyal Customers
1337-BOZWO,At Risk
0868-VJRDR,Champions
6344-SFJVH,Lost
3950-VPYJB,Champions
7321-ZNSLA,Lost
8727-JQFHV,Champions
9475-NNDGC,Champions
1355-KUSBG,Lost
3688-FTHLT,At Risk
0899-LIIBW,Champions
1384-RCUXW,At Risk
5825-XJOCM,Loyal Customers
6848-YLDFR,Champions
8125-QPFJD,Champions
2320-YKQBO,Lost
4973-RLZVI,Loyal Customers
7869-ZYDST,Loyal Customers
1215-EXRMO,Loyal Customers
2305-MRGLV,Loyal Customers
8404-VIOMB,Loyal Customers
2359-KLTEK,Loyal Customers
2673-ZALNP,Lost
9184-GALIL,Loyal Customers
4393-RYCRE,Loyal Customers
9746-MDMBK,Champions
3162-ZJZFU,Champions
8404-GFGCZ,At Risk
3521-MNKLV,At Risk
2533-TIBIX,Loyal Customers
5092-STPKP,At Risk
0114-PEGZZ,Loyal Customers
3359-DSRKA,Champions
8639-NHQEI,Champions
7161-DFHUF,Champions
3720-DBRWL,Loyal Customers
4994-OBRSZ,At Risk
0562-FGDCR,Champions
2436-QBZFP,Loyal Customers
3420-YJLQT,Lost
6040-CGACY,At Risk
6582-PLFUU,Loyal Customers
8242-PDSGJ,Loyal Customers
0264-CNITK,Loyal Customers
0089-IIQKO,Loyal Customers
7839-NUIAA,Champions
6075-QMNRR,Loyal Customers
5966-EMAZU,Champions
0440-EKDCF,Champions
4774-HHGGS,Loyal Customers
8180-AKMJV,Lost
4298-OYIFC,At Risk
5566-SOEZD,Loyal Customers
9842-EFSYY,Lost
2272-WUSPA,Champions
0930-EHUZA,Loyal Customers
9975-SKRNR,Lost
4973-MGTON,Loyal Customers
3682-YEUWS,At Risk
1223-UNPKS,At Risk
3446-QDSZF,Lost
7379-FNIUJ,Lost
1627-AFWVJ,At Risk
4486-EFAEB,At Risk
0060-FUALY,Champions
6954-OOYZZ,Loyal Customers
7088-FBAWU,Loyal Customers
8313-AFGBW,Champions
3097-IDVPU,Loyal Customers
2303-PJYHN,At Risk
9795-VOWON,Lost
1237-WIYYZ,Lost
1987-AUELQ,Loyal Customers
4822-LPTYJ,Champions
8165-CBKXO,Champions
6527-PZFPV,Loyal Customers
9593-CVZKR,Loyal Customers
5236-XMZJY,Loyal Customers
4827-DPADN,Champions
2694-CIUMO,At Risk
5846-ABOBJ,Loyal Customers
1439-LCGVL,Loyal Customers
0909-SDHNU,Lost
4647-XXZAM,Lost
